fan_id,age,country,country_region,income_level,gdp_per_capita_usd,distance_to_host_city_km,nearest_host_city,nearest_host_country,favorite_team_qualified,previous_worldcup_attendance,football_engagement_score,social_media_engagement,ticket_search_count,flight_search_count,hotel_search_count,estimated_trip_cost,visa_required,days_until_match,match_importance,campaign_cost_usd,potential_net_revenue_usd,expected_value_usd,travel_probability_synthetic,will_travel
43929,45,India,Asia,Low,2400,11889.5,Vancouver,Canada,1,0,67.0,85.8,1,1,3,3001.81,1,294,Quarter-final,10.91,1206.05,205.21,0.1792,0
43930,35,India,Asia,Low,2400,12269.1,Vancouver,Canada,0,0,63.7,50.7,4,4,2,2472.57,1,116,Group,13.45,654.07,25.4,0.0594,0
43931,35,China,Asia,Medium,12500,10945.3,Vancouver,Canada,0,1,46.8,79.2,2,1,1,2900.05,1,194,Round of 16,7.22,724.0,75.17,0.1138,0
43932,42,India,Asia,Low,2400,10372.4,Vancouver,Canada,0,0,60.6,44.7,4,1,3,3042.05,1,202,Semi-final,8.08,1541.1,269.78,0.1803,0
43933,41,India,Asia,Low,2400,13650.2,Vancouver,Canada,0,0,60.4,63.1,2,2,5,2658.02,1,334,Group,10.82,840.85,24.75,0.0423,0
43934,71,India,Asia,Low,2400,11183.1,Vancouver,Canada,1,0,56.5,70.7,2,2,2,2172.85,1,189,Semi-final,9.49,995.51,110.47,0.1205,0
43935,74,China,Asia,Medium,12500,9372.2,Vancouver,Canada,1,0,75.1,87.5,3,0,0,2284.14,1,165,Semi-final,12.69,818.36,376.77,0.4759,1
43936,71,China,Asia,Medium,12500,9103.4,Vancouver,Canada,0,0,81.3,100.0,4,3,2,2171.87,1,265,Group,5.85,859.41,162.42,0.1958,0
43937,30,China,Asia,Medium,12500,10521.8,Vancouver,Canada,0,0,59.2,67.5,4,4,0,2015.91,1,174,Quarter-final,7.48,793.5,72.58,0.1009,0
43938,26,China,Asia,Medium,12500,9523.6,Vancouver,Canada,1,0,53.5,81.8,4,0,3,2058.55,1,337,Group,11.62,791.0,132.74,0.1825,0
43939,74,China,Asia,Medium,12500,10133.7,Vancouver,Canada,1,0,70.2,67.2,4,1,0,3281.17,1,105,Round of 32,13.26,1099.05,82.03,0.0867,0
43940,67,India,Asia,Low,2400,12532.2,Vancouver,Canada,0,0,49.4,71.7,1,2,0,2799.5,1,246,Round of 16,8.65,905.93,34.93,0.0481,0
43941,41,India,Asia,Low,2400,12423.1,Vancouver,Canada,0,0,58.1,48.6,2,1,0,2595.17,1,96,Round of 32,6.85,744.2,25.3,0.0432,0
43942,35,China,Asia,Medium,12500,9753.6,Vancouver,Canada,0,0,74.6,66.9,5,1,0,2286.88,1,84,Group,6.98,692.66,151.15,0.2283,1
43943,63,China,Asia,Medium,12500,10631.8,Vancouver,Canada,0,0,66.4,56.5,3,2,1,3414.38,1,116,Semi-final,7.4,1498.9,392.36,0.2667,1
43944,71,Ghana,Africa,Low,2500,7913.5,Boston,USA,0,1,70.0,90.5,1,2,2,1777.65,1,127,Round of 32,7.75,610.73,277.71,0.4674,0
43945,44,China,Asia,Medium,12500,10665.5,Vancouver,Canada,0,0,62.9,78.7,1,3,3,2460.94,1,79,Quarter-final,10.44,1024.71,335.09,0.3372,1
43946,77,Turkey,Europe,Medium,9800,8125.9,Boston,USA,0,1,65.8,77.5,3,1,2,1548.78,1,351,Group,13.02,486.1,219.87,0.4791,0
43947,22,India,Asia,Low,2400,11346.9,Vancouver,Canada,0,0,43.4,20.6,1,1,2,2813.69,1,138,Round of 16,13.15,1111.58,66.77,0.0719,0
43948,39,Brazil,South America,Medium,8900,5857.4,Miami,USA,1,0,100.0,68.1,4,3,2,1643.67,1,27,Group,12.8,466.21,319.89,0.7136,1
43949,56,Portugal,Europe,High,25000,4968.7,Boston,USA,1,0,94.5,100.0,2,1,0,1103.9,0,286,Group,5.85,254.22,238.48,0.9611,1
43950,78,China,Asia,Medium,12500,9980.2,Vancouver,Canada,0,1,81.8,88.4,6,5,1,2755.69,1,210,Group,9.99,805.76,166.15,0.2186,1
43951,47,India,Asia,Low,2400,11976.7,Vancouver,Canada,0,0,36.1,24.3,2,1,2,2902.86,1,111,Group,7.13,708.33,11.14,0.0258,0
43952,37,China,Asia,Medium,12500,9313.2,Vancouver,Canada,1,1,61.1,30.1,4,1,1,2028.43,1,188,Round of 16,12.24,815.99,590.29,0.7384,1
43953,43,Mexico,North America,Medium,10700,319.7,Monterrey,Mexico,1,0,100.0,100.0,4,2,0,150.0,0,147,Group,7.61,46.76,37.58,0.9664,1
43954,32,India,Asia,Low,2400,10915.1,Vancouver,Canada,0,0,69.1,91.2,3,5,0,2315.83,1,174,Round of 32,9.38,621.0,149.47,0.2558,0
43955,56,India,Asia,Low,2400,11863.2,Vancouver,Canada,0,0,47.1,26.0,4,2,1,2274.77,1,225,Group,9.91,629.0,11.35,0.0338,0
43956,42,Nigeria,Africa,Low,2100,7454.7,Boston,USA,1,0,94.5,100.0,7,4,1,2078.91,1,158,Semi-final,9.71,899.34,566.32,0.6405,1
43957,45,China,Asia,Medium,12500,10721.1,Vancouver,Canada,0,0,55.6,46.9,3,0,1,3494.93,1,179,Group,8.08,1093.15,62.65,0.0647,0
43958,33,Brazil,South America,Medium,8900,5386.9,Miami,USA,1,0,98.0,88.2,4,6,6,1091.52,1,153,Group,9.94,367.5,199.98,0.5712,1
43959,24,Italy,Europe,High,36500,6628.2,Boston,USA,1,0,64.8,63.1,3,3,3,1552.03,0,96,Group,7.81,390.39,248.05,0.6554,0
43960,30,China,Asia,Medium,12500,8709.8,Vancouver,Canada,0,0,81.8,61.5,1,2,7,1268.04,1,228,Group,5.84,326.51,92.11,0.3,0
43961,68,Japan,Asia,High,40000,7687.3,Vancouver,Canada,1,1,63.3,79.1,2,0,0,1876.56,0,212,Group,6.29,449.72,274.52,0.6244,1
43962,39,India,Asia,Low,2400,11205.3,Vancouver,Canada,0,1,49.5,42.9,1,0,1,3093.91,1,350,Final,5.55,1641.65,646.02,0.3969,1
43963,61,China,Asia,Medium,12500,9923.7,Vancouver,Canada,0,0,46.7,63.6,2,2,0,2032.62,1,259,Group,12.05,543.72,18.89,0.0569,0
43964,20,Mexico,North America,Medium,10700,344.5,Monterrey,Mexico,1,0,100.0,72.4,2,1,1,150.0,0,58,Group,6.49,30.62,23.14,0.9677,1
43965,60,India,Asia,Low,2400,10599.3,Vancouver,Canada,0,0,66.0,99.2,3,4,2,2083.29,1,264,Quarter-final,11.85,734.09,86.59,0.1341,0
43966,66,India,Asia,Low,2400,11336.3,Vancouver,Canada,0,0,32.1,6.6,0,2,2,2224.43,1,254,Round of 32,6.31,740.37,4.94,0.0152,0
43967,35,China,Asia,Medium,12500,7625.1,Vancouver,Canada,0,0,90.1,84.7,1,5,6,1944.56,1,76,Group,9.82,402.67,191.76,0.5006,0
43968,30,China,Asia,Medium,12500,10344.2,Vancouver,Canada,1,0,53.3,48.3,2,4,2,2901.3,1,258,Group,6.97,1021.4,94.76,0.0996,0
43969,50,Mexico,North America,Medium,10700,307.8,Monterrey,Mexico,1,0,76.2,75.8,1,2,4,150.0,0,188,Round of 16,6.41,47.16,27.72,0.7237,1
43970,48,India,Asia,Low,2400,11900.0,Vancouver,Canada,0,0,36.7,0.0,2,2,1,2837.19,1,72,Group,11.06,954.67,36.48,0.0498,0
43971,69,United States,North America,High,76330,366.4,Kansas City,USA,1,0,100.0,100.0,2,1,6,150.0,0,200,Round of 32,6.82,34.88,26.05,0.9424,1
43972,22,Nigeria,Africa,Low,2100,9254.4,Boston,USA,1,1,78.9,76.9,1,1,0,2394.96,1,209,Semi-final,8.73,608.33,292.7,0.4955,1
43973,51,China,Asia,Medium,12500,10333.7,Vancouver,Canada,0,0,79.9,49.0,4,1,2,2175.37,1,180,Group,8.15,635.18,70.1,0.1232,0
43974,74,China,Asia,Medium,12500,8534.0,Vancouver,Canada,0,0,59.9,20.8,4,4,2,2807.03,1,337,Final,7.01,1479.57,685.28,0.4679,1
43975,67,France,Europe,High,44500,5902.2,Boston,USA,1,0,83.4,79.0,1,3,1,1611.71,0,111,Round of 32,6.04,440.67,364.87,0.8417,1
43976,29,Japan,Asia,High,40000,7429.1,Vancouver,Canada,0,0,97.3,100.0,4,2,1,1596.8,0,87,Group,11.37,445.85,289.67,0.6752,1
43977,29,Morocco,Africa,Low,3800,5191.8,Boston,USA,1,0,92.3,82.0,2,3,1,1124.73,1,296,Group,11.91,195.39,123.61,0.6936,1
43978,54,France,Europe,High,44500,5454.1,Boston,USA,1,1,75.9,52.3,0,5,2,1314.13,0,243,Group,11.67,297.6,215.93,0.7648,1
43979,66,China,Asia,Medium,12500,8776.1,Vancouver,Canada,0,0,70.0,88.1,2,2,3,2353.35,1,196,Round of 32,9.65,660.64,199.97,0.3173,1
43980,76,Germany,Europe,High,51500,6069.4,Boston,USA,1,0,98.5,79.9,0,2,0,1861.5,0,218,Round of 32,11.08,443.51,326.56,0.7613,1
43981,52,India,Asia,Low,2400,12588.9,Vancouver,Canada,0,0,49.0,36.1,2,2,0,2937.18,1,210,Group,7.65,849.99,3.23,0.0128,0
43982,24,India,Asia,Low,2400,11815.7,Vancouver,Canada,0,0,40.7,55.2,2,3,2,2580.52,1,171,Group,8.91,969.03,3.98,0.0133,0
43983,21,Germany,Europe,High,51500,5710.1,Boston,USA,1,0,78.1,80.6,0,2,2,1578.85,0,269,Group,12.54,260.23,126.19,0.5331,0
43984,33,United States,North America,High,76330,339.3,Kansas City,USA,1,0,74.0,83.2,6,5,0,150.0,0,325,Group,7.66,41.5,27.66,0.8511,1
43985,68,China,Asia,Medium,12500,8560.4,Vancouver,Canada,0,0,49.5,33.3,0,1,1,2189.89,1,312,Group,6.82,799.37,111.65,0.1482,0
43986,40,India,Asia,Low,2400,10737.8,Vancouver,Canada,0,0,77.2,37.7,3,3,2,2730.39,1,33,Round of 32,7.17,954.66,143.86,0.1582,0
43987,38,India,Asia,Low,2400,12640.8,Vancouver,Canada,0,0,78.2,72.2,4,2,1,4117.06,1,155,Quarter-final,7.37,1396.37,265.9,0.1957,0
43988,71,India,Asia,Low,2400,10645.7,Vancouver,Canada,0,0,56.8,64.5,2,2,2,3139.15,1,225,Quarter-final,13.23,1574.63,193.2,0.1311,1
43989,55,China,Asia,Medium,12500,9850.5,Vancouver,Canada,0,0,60.1,75.9,4,1,0,2602.16,1,190,Semi-final,11.46,1299.67,159.84,0.1318,0
43990,71,Colombia,South America,Medium,6100,2357.3,Miami,USA,1,1,90.4,96.5,2,3,2,540.87,1,74,Round of 16,7.48,134.0,104.28,0.834,0
43991,52,United States,North America,High,76330,314.4,Kansas City,USA,1,0,70.7,64.8,5,3,2,150.0,0,34,Round of 16,6.59,51.18,42.43,0.9578,1
43992,62,India,Asia,Low,2400,11297.4,Vancouver,Canada,0,0,57.9,60.5,2,1,2,3104.83,1,214,Group,12.05,1107.72,34.92,0.0424,0
43993,24,Netherlands,Europe,High,58000,5837.4,Boston,USA,1,0,79.5,44.2,5,3,2,1800.62,0,165,Quarter-final,6.01,980.66,750.18,0.7711,1
43994,47,India,Asia,Low,2400,14140.0,Vancouver,Canada,0,0,90.6,100.0,3,3,2,3806.17,1,293,Final,8.68,1817.38,952.53,0.5289,1
43995,66,China,Asia,Medium,12500,9188.9,Vancouver,Canada,0,1,76.6,59.3,2,4,4,2479.17,1,230,Group,12.99,634.15,216.95,0.3626,0
43996,43,Brazil,South America,Medium,8900,5539.4,Miami,USA,1,0,92.0,88.9,3,2,1,1521.1,1,164,Group,13.44,526.14,196.33,0.3987,0
43997,70,Sweden,Europe,High,60000,5668.6,Boston,USA,0,0,64.2,58.1,1,1,1,1412.95,0,176,Group,6.51,395.99,227.28,0.5904,1
43998,25,China,Asia,Medium,12500,8602.3,Vancouver,Canada,0,0,53.5,80.8,4,1,2,2485.04,1,12,Round of 32,11.88,592.96,150.29,0.2735,0
43999,79,Nigeria,Africa,Low,2100,8901.6,Boston,USA,1,0,82.9,36.3,4,2,2,2529.09,1,131,Group,11.78,574.98,197.92,0.3647,1
44000,39,Portugal,Europe,High,25000,5545.6,Boston,USA,1,0,90.1,100.0,6,3,4,1476.9,0,29,Group,8.42,354.36,297.92,0.8645,1
44001,67,Australia,Oceania,High,62000,13111.4,San Francisco,USA,0,0,59.3,63.7,4,1,0,3260.31,0,163,Round of 16,8.6,1425.29,310.95,0.2242,1
44002,55,China,Asia,Medium,12500,8961.6,Vancouver,Canada,0,0,84.1,76.8,1,3,1,2137.05,1,59,Group,12.59,805.48,289.06,0.3745,0
44003,57,China,Asia,Medium,12500,9402.6,Vancouver,Canada,0,1,57.2,27.0,0,2,3,1928.53,1,12,Group,8.07,712.61,221.75,0.3225,0
44004,69,India,Asia,Low,2400,11803.1,Vancouver,Canada,0,0,42.1,36.4,1,1,0,3395.61,1,194,Round of 16,6.59,1271.66,177.93,0.1451,1
44005,37,China,Asia,Medium,12500,9818.4,Vancouver,Canada,0,0,61.2,26.1,2,3,1,2189.16,1,213,Round of 32,13.18,741.83,92.68,0.1427,1
44006,64,India,Asia,Low,2400,10302.2,Vancouver,Canada,0,0,42.9,43.3,2,0,2,2842.95,1,185,Round of 16,7.45,987.25,34.71,0.0427,0
44007,54,India,Asia,Low,2400,12329.9,Vancouver,Canada,0,0,29.0,73.1,1,3,0,2029.08,1,17,Group,11.24,479.34,9.32,0.0429,0
44008,61,Brazil,South America,Medium,8900,5252.0,Miami,USA,1,0,95.7,100.0,5,2,0,1000.21,1,188,Group,5.69,294.47,95.96,0.3452,1
44009,77,Nigeria,Africa,Low,2100,7903.8,Boston,USA,1,0,78.1,96.8,3,3,2,2318.14,1,176,Group,6.0,557.92,284.29,0.5203,1
44010,31,Nigeria,Africa,Low,2100,7612.4,Boston,USA,1,0,75.5,62.9,6,2,6,2463.44,1,368,Semi-final,10.74,1414.6,469.23,0.3393,0
44011,51,China,Asia,Medium,12500,9975.9,Vancouver,Canada,0,1,54.2,46.6,2,1,2,1960.25,1,69,Group,7.63,267.59,93.81,0.3791,0
44012,50,Argentina,South America,Medium,11000,7363.6,Miami,USA,1,0,87.7,100.0,0,2,4,2417.61,1,96,Round of 32,6.86,737.74,391.74,0.5403,0
44013,61,China,Asia,Medium,12500,11745.9,Vancouver,Canada,1,0,63.6,47.9,3,5,1,1704.78,1,104,Round of 16,12.72,515.79,156.72,0.3285,0
44014,75,China,Asia,Medium,12500,11288.5,Vancouver,Canada,0,1,72.3,49.3,3,0,1,2563.53,1,144,Group,7.76,643.73,225.01,0.3616,1
44015,66,China,Asia,Medium,12500,9634.6,Vancouver,Canada,0,1,60.6,54.4,2,0,1,1904.92,1,186,Round of 16,7.44,526.96,87.2,0.1796,0
44016,46,India,Asia,Low,2400,12427.1,Vancouver,Canada,1,0,79.2,100.0,2,2,3,3434.7,1,104,Round of 32,7.41,1185.4,389.11,0.3345,0
44017,59,Egypt,Africa,Low,4000,8164.2,Boston,USA,1,0,78.8,89.4,4,3,1,2114.65,1,96,Quarter-final,11.86,809.29,191.19,0.2509,0
44018,32,Nigeria,Africa,Low,2100,8616.8,Boston,USA,0,0,75.8,63.9,6,3,2,2444.56,1,214,Round of 32,10.36,889.74,115.18,0.1411,0
44019,39,China,Asia,Medium,12500,8745.4,Vancouver,Canada,0,0,66.8,58.3,4,4,4,2322.86,1,340,Semi-final,10.44,1066.62,196.59,0.1941,0
44020,22,Nigeria,Africa,Low,2100,8524.3,Boston,USA,0,0,72.1,78.1,5,6,2,2826.22,1,140,Group,6.34,828.36,122.47,0.1555,1
44021,69,United States,North America,High,76330,344.3,Kansas City,USA,1,0,97.7,89.9,7,2,0,150.0,0,171,Round of 16,8.36,55.3,43.15,0.9315,1
44022,71,Brazil,South America,Medium,8900,5222.2,Miami,USA,1,0,95.1,100.0,2,2,0,1267.23,1,26,Group,11.41,206.08,130.62,0.6892,1
44023,78,China,Asia,Medium,12500,9294.2,Vancouver,Canada,0,0,73.5,63.1,1,1,1,1977.82,1,195,Round of 32,8.12,617.94,99.77,0.1746,0
44024,54,India,Asia,Low,2400,10076.9,Vancouver,Canada,0,0,57.8,54.8,1,0,2,2715.6,1,42,Group,9.58,880.12,24.13,0.0383,0
44025,79,China,Asia,Medium,12500,9788.8,Vancouver,Canada,0,0,75.2,81.1,1,2,5,2599.15,1,196,Quarter-final,11.91,997.07,325.5,0.3384,0
44026,29,China,Asia,Medium,12500,9574.6,Vancouver,Canada,1,0,53.1,40.7,3,0,3,3104.63,1,330,Final,5.91,1902.99,898.58,0.4753,0
44027,46,United States,North America,High,76330,311.4,Kansas City,USA,1,0,73.1,52.9,1,3,1,150.0,0,198,Group,7.2,51.15,32.48,0.7757,1
44028,75,India,Asia,Low,2400,12794.0,Vancouver,Canada,0,0,52.3,82.0,1,2,3,4081.04,1,273,Semi-final,8.54,1879.74,231.5,0.1277,0
44029,63,China,Asia,Medium,12500,10516.8,Vancouver,Canada,0,0,60.0,61.1,1,1,2,2612.61,1,168,Round of 32,9.7,454.39,26.7,0.0801,0
44030,34,Spain,Europe,High,31000,4909.9,Boston,USA,1,0,74.6,41.1,0,2,1,789.6,0,241,Quarter-final,9.52,408.75,354.64,0.8909,1
44031,63,United States,North America,High,76330,338.4,Kansas City,USA,1,0,85.1,66.8,3,2,0,150.0,0,334,Round of 16,7.57,62.97,51.41,0.9367,1
44032,64,United States,North America,High,76330,402.0,Kansas City,USA,1,0,38.1,34.9,1,1,1,150.0,0,352,Group,8.99,26.61,5.37,0.5396,0
44033,43,Germany,Europe,High,51500,5768.8,Boston,USA,1,0,73.8,62.8,3,2,1,1170.84,0,59,Round of 32,12.47,278.41,178.49,0.6859,0
44034,57,China,Asia,Medium,12500,9521.3,Vancouver,Canada,1,0,48.8,65.7,1,3,0,2075.19,1,357,Group,12.09,565.3,136.19,0.2623,0
44035,72,China,Asia,Medium,12500,9422.4,Vancouver,Canada,0,0,86.8,81.3,3,2,4,2620.95,1,175,Quarter-final,10.35,851.82,191.02,0.2364,0
44036,19,China,Asia,Medium,12500,9714.0,Vancouver,Canada,0,0,58.0,77.3,5,1,2,2745.82,1,14,Round of 32,7.79,1060.27,190.59,0.1871,0
44037,27,India,Asia,Low,2400,12392.9,Vancouver,Canada,1,1,58.9,46.2,0,2,2,3124.85,1,250,Group,8.29,1044.75,58.99,0.0644,0
44038,29,China,Asia,Medium,12500,9436.2,Vancouver,Canada,0,0,40.8,57.2,2,2,0,3217.86,1,243,Round of 16,8.19,1051.35,89.8,0.0932,0
44039,33,China,Asia,Medium,12500,9552.1,Vancouver,Canada,0,0,62.4,69.2,2,3,0,2079.62,1,313,Round of 32,5.68,951.12,54.24,0.063,0
44040,74,India,Asia,Low,2400,12489.1,Vancouver,Canada,0,0,81.5,74.7,3,3,2,2691.16,1,256,Round of 16,7.76,824.93,156.07,0.1986,0
44041,22,India,Asia,Low,2400,10800.6,Vancouver,Canada,0,0,46.5,61.5,2,0,3,2376.65,1,123,Round of 32,9.63,755.41,2.15,0.0156,0
44042,19,United States,North America,High,76330,370.0,Kansas City,USA,1,0,75.1,67.4,5,3,4,150.0,0,29,Quarter-final,5.37,55.33,47.02,0.9468,1
44043,33,United States,North America,High,76330,363.4,Kansas City,USA,1,0,89.5,93.0,3,0,0,150.0,0,286,Round of 32,12.06,51.72,32.14,0.8546,1
44044,60,India,Asia,Low,2400,12291.3,Vancouver,Canada,0,0,55.5,100.0,4,3,1,2866.52,1,243,Round of 16,10.05,1038.92,47.09,0.055,0
44045,76,India,Asia,Low,2400,11293.8,Vancouver,Canada,0,0,63.8,41.5,0,1,2,2297.55,1,280,Group,12.51,453.77,15.85,0.0625,0
44046,23,Canada,North America,High,52500,1335.1,Vancouver,Canada,1,0,67.0,72.6,1,3,2,264.5,0,262,Group,5.15,81.18,63.2,0.842,1
44047,31,China,Asia,Medium,12500,9882.7,Vancouver,Canada,1,1,58.1,26.4,0,3,1,2790.88,1,43,Quarter-final,11.91,895.24,376.89,0.4343,1
44048,60,India,Asia,Low,2400,11487.8,Vancouver,Canada,0,0,52.9,56.0,5,3,2,3075.39,1,225,Round of 32,12.69,779.63,35.8,0.0622,0
44049,48,India,Asia,Low,2400,13000.5,Vancouver,Canada,0,0,64.5,40.7,1,4,2,3581.01,1,208,Group,9.47,1116.03,31.82,0.037,0
44050,26,England,Europe,High,46500,5158.6,Boston,USA,1,0,81.5,63.1,2,5,1,1514.07,0,93,Group,7.03,292.83,196.25,0.6942,1
44051,21,India,Asia,Low,2400,12975.3,Vancouver,Canada,0,0,81.8,59.9,3,1,2,2617.52,1,131,Round of 32,7.2,915.33,75.64,0.0905,0
44052,33,Brazil,South America,Medium,8900,5698.9,Miami,USA,1,0,100.0,82.9,5,4,2,1278.58,1,269,Round of 32,9.55,527.8,432.75,0.838,1
44053,67,Argentina,South America,Medium,11000,7700.4,Miami,USA,1,0,100.0,87.9,4,2,3,2156.65,1,225,Group,10.05,390.93,335.53,0.884,1
44054,39,Nigeria,Africa,Low,2100,8323.3,Boston,USA,0,0,88.5,77.1,1,4,1,2268.38,1,340,Group,6.3,481.87,160.38,0.3459,1
44055,34,China,Asia,Medium,12500,10716.0,Vancouver,Canada,1,0,55.3,77.8,2,3,0,3586.29,1,163,Round of 16,9.97,1361.84,64.25,0.0545,0
44056,35,China,Asia,Medium,12500,10305.6,Vancouver,Canada,1,0,65.9,32.3,4,3,1,2314.32,1,268,Group,12.58,481.64,51.86,0.1338,0
44057,69,France,Europe,High,44500,5624.1,Boston,USA,1,1,82.3,85.5,3,0,3,1868.41,0,271,Final,11.9,1009.11,878.94,0.8828,1
44058,40,Nigeria,Africa,Low,2100,8356.4,Boston,USA,1,0,100.0,100.0,1,3,5,1850.6,1,342,Round of 16,11.94,591.77,403.78,0.7025,1
44059,43,India,Asia,Low,2400,11383.3,Vancouver,Canada,0,0,54.8,82.4,2,6,0,1888.58,1,357,Round of 16,8.58,635.46,88.26,0.1524,0
44060,58,Brazil,South America,Medium,8900,6139.2,Miami,USA,1,1,88.6,100.0,8,2,2,1161.27,1,214,Round of 16,5.62,412.65,164.97,0.4134,1
44061,56,United States,North America,High,76330,311.9,Kansas City,USA,1,0,100.0,100.0,3,2,1,150.0,0,360,Group,12.26,35.68,22.07,0.9621,1
44062,31,China,Asia,Medium,12500,9867.3,Vancouver,Canada,0,0,84.7,79.4,6,3,4,1731.43,1,188,Group,11.7,386.64,72.47,0.2177,0
44063,79,China,Asia,Medium,12500,8020.3,Vancouver,Canada,0,0,95.2,75.4,0,1,2,2230.44,1,284,Group,11.96,649.3,231.27,0.3746,0
44064,42,Mexico,North America,Medium,10700,334.9,Monterrey,Mexico,1,0,100.0,100.0,7,1,3,150.0,0,269,Final,11.51,75.03,59.63,0.9481,1
44065,46,India,Asia,Low,2400,10262.3,Vancouver,Canada,0,0,51.1,63.0,1,1,1,2617.86,1,328,Group,6.7,898.29,57.26,0.0712,0
44066,39,Turkey,Europe,Medium,9800,6706.6,Boston,USA,0,0,62.5,44.3,0,3,1,1505.65,1,204,Group,6.3,411.31,77.15,0.2029,1
44067,60,Egypt,Africa,Low,4000,9121.5,Boston,USA,0,0,76.6,81.3,2,2,2,2644.8,1,332,Round of 32,5.54,1008.22,102.34,0.107,0
44068,32,China,Asia,Medium,12500,9865.7,Vancouver,Canada,0,0,67.5,64.1,2,2,1,1957.26,1,308,Group,8.44,552.13,108.23,0.2113,0
44069,29,China,Asia,Medium,12500,9913.2,Vancouver,Canada,0,0,74.0,69.3,2,6,0,2353.53,1,324,Group,9.29,896.87,256.27,0.2961,0
44070,29,China,Asia,Medium,12500,10109.5,Vancouver,Canada,0,0,24.8,53.8,1,0,1,2028.47,1,8,Group,8.77,498.98,9.39,0.0364,0
44071,21,China,Asia,Medium,12500,10009.9,Vancouver,Canada,0,1,80.5,96.7,0,1,3,1908.09,1,292,Group,10.18,410.14,312.97,0.7879,1
44072,56,Mexico,North America,Medium,10700,367.9,Monterrey,Mexico,1,0,78.5,83.9,3,4,2,150.0,0,108,Final,11.59,64.16,45.76,0.8938,1
44073,78,India,Asia,Low,2400,13347.1,Vancouver,Canada,1,0,32.0,64.9,0,1,0,3129.29,1,312,Round of 16,13.43,1445.23,63.17,0.053,0
44074,43,India,Asia,Low,2400,11713.2,Vancouver,Canada,0,0,49.7,68.1,3,1,1,2668.51,1,364,Group,6.67,807.73,153.58,0.1984,0
44075,68,Nigeria,Africa,Low,2100,8127.2,Boston,USA,1,1,98.0,100.0,2,2,1,1684.74,1,298,Round of 32,6.76,526.03,193.18,0.3801,1
44076,61,Mexico,North America,Medium,10700,289.1,Monterrey,Mexico,1,0,80.8,82.3,4,3,1,150.0,0,240,Quarter-final,11.66,78.54,62.05,0.9385,1
44077,43,India,Asia,Low,2400,11410.7,Vancouver,Canada,0,0,59.3,50.4,2,3,1,2109.34,1,67,Round of 32,6.81,756.94,11.74,0.0245,0
44078,54,India,Asia,Low,2400,12428.5,Vancouver,Canada,0,0,50.8,36.5,1,5,0,2961.55,1,261,Round of 32,7.98,866.87,4.24,0.0141,0
44079,31,China,Asia,Medium,12500,10551.3,Vancouver,Canada,0,0,70.5,100.0,2,0,1,3092.45,1,357,Group,12.58,970.42,102.8,0.1189,0
44080,67,China,Asia,Medium,12500,8894.5,Vancouver,Canada,1,1,64.8,68.9,2,4,0,2193.49,1,255,Group,10.03,631.36,361.9,0.5891,1
44081,43,Senegal,Africa,Low,1600,7391.6,Boston,USA,0,1,72.8,46.8,0,1,1,2275.75,1,360,Group,6.08,745.14,212.1,0.2928,1
44082,28,China,Asia,Medium,12500,8991.1,Vancouver,Canada,1,0,49.0,27.2,0,1,1,1843.46,1,53,Round of 16,5.96,648.53,67.97,0.114,1
44083,44,United States,North America,High,76330,361.0,Kansas City,USA,1,0,98.4,100.0,6,3,2,150.0,0,273,Round of 16,10.47,52.37,40.93,0.9815,1
44084,39,India,Asia,Low,2400,12371.7,Vancouver,Canada,0,0,72.4,100.0,0,3,1,2515.62,1,275,Group,6.53,623.49,96.97,0.166,0
44085,73,China,Asia,Medium,12500,10205.1,Vancouver,Canada,0,0,46.8,14.0,2,3,1,2779.59,1,143,Semi-final,6.26,1009.62,76.12,0.0816,0
44086,51,India,Asia,Low,2400,10493.1,Vancouver,Canada,0,0,61.6,84.4,3,5,3,2790.67,1,9,Group,11.25,592.97,32.27,0.0734,0
44087,25,United States,North America,High,76330,369.3,Kansas City,USA,1,0,43.5,33.8,2,2,2,150.0,0,12,Group,11.56,53.46,28.36,0.7467,1
44088,71,India,Asia,Low,2400,10261.4,Vancouver,Canada,0,0,31.0,76.5,2,2,1,2849.27,1,339,Round of 16,11.07,1189.86,78.88,0.0756,0
44089,48,England,Europe,High,46500,4921.2,Boston,USA,1,0,99.5,100.0,2,3,1,1415.76,0,90,Group,12.41,474.82,421.43,0.9137,1
44090,34,China,Asia,Medium,12500,9369.8,Vancouver,Canada,0,0,82.4,78.4,4,4,3,2997.41,1,158,Quarter-final,9.42,1188.21,620.09,0.5298,1
44091,33,Japan,Asia,High,40000,8393.9,Vancouver,Canada,1,1,97.9,83.4,3,7,0,2068.3,0,222,Round of 32,6.94,591.72,566.02,0.9683,1
44092,24,China,Asia,Medium,12500,8963.9,Vancouver,Canada,0,0,76.1,71.2,1,2,1,2762.64,1,138,Semi-final,10.84,1128.44,347.1,0.3172,0
44093,58,India,Asia,Low,2400,12538.5,Vancouver,Canada,0,0,66.9,61.8,1,4,1,3189.09,1,114,Group,8.17,623.4,-0.5,0.0123,0
44094,57,China,Asia,Medium,12500,9387.7,Vancouver,Canada,0,0,73.0,98.8,3,7,2,3034.33,1,292,Quarter-final,11.67,878.97,222.58,0.2665,1
